country
23andMe, Inc	United States
Alabama State University	United States
Albert Einstein College of Medicine	United States
Analytic and Translational Genetics Unit, Massachusetts General Hospital	United States
AOS/GFDL - Princeton University	United States
Argonne National Laboratory	United States
Bigelow Laboratory	United States
Bigelow Laboratory for Ocean Sciences	United States
Biology Department, The Johns Hopkins University	United States
Boston Childrens Hospital, Harvard Medical School	United States
Boston College	United States
Boston University	United States
Brandeis University	United States
Broad Institute and MIT	United States
Broad Institute McGovern Institute at MIT	United States
Broad Institute of Harvard and MIT	United States
Broad Institute of MIT and Harvard	United States
Broad Institute of MIT and Harvard McGovern Institute, MIT	United States
Broad Institute of MIT and Harvard, United States	United States
Brooklyn College--CUNY	United States
California Department of Public Health	United States
California Institute of Technology	United States
Caltech	United States
Carnegie Institution for Science	United States
Carnegie Mellon University, United States	United States
Cedars-Sinai MC	United States
Cedars-Sinai Medical Center	United States
Center for Genomics and Systems Biology, New York University	United States
Centers for Disease Control and Prevention	United States
Cleveland Clinic Lerner Research Institute	United States
Cold Spring Harbor Laboratory	United States
Colorado School of Mines	United States
Colorado State University	United States
Columbia University	United States
Columbia University Medical Center	United States
Cornell University	United States
Department of Bioengineering, University of Illinois at Chicago	United States
Department of Biological Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA	United States
Department of Biomedical Sciences, School of Public Health, University at Albany	United States
Department of Computer Science, University of California Los Angeles, Los Angeles, USA	United States
Department of Earth and Planetary Sciences, Washington University in St. Louis	United States
Department of Ecology, Evolution and Behavior, University of Minnesota, Twin Cities, MN, 55108	United States
Department of Genetics, Harvard Medical School	United States
department of human genetics, University of Utah	United States
Department of Microbiology, The Ohio State University	United States
Department of Oncological Sciences, Huntsman Cancer Institute, University of Utah School of Medicine	United States
Department of Physics and Center for Systems Biology, Harvard University, Cambridge, MA 02138	United States
Department of Physics, University of California at San Diego, La Jolla, CA, USA	United States
Department of Physics, University of California San Diego	United States
Department of Plant and Microbial Biology, University of California, Berkeley, Berkeley CA 94720	United States
Departments of Pathology and Laboratory Medicine, University of California, San Francisco	United States
Departments of Physics and Integrative Biology, University of California, Berkeley, CA 94720	United States
Departments of Physics and Integrative Biology, University of California, Berkeley, California 94720	United States
Dept. of Systems Biology, Harvard Medical School, Boston, USA	United States
Desert Research Institute	United States
DOE JGI	United States
Donald Danforth Plant Science Center	United States
Drexel University, Philadelphia, PA, U.S.A.	United States
Duke	United States
Duke University	United States
Duke University, Nicholas School of the Environment	United States
East Carolina University	United States
Emory University	United States
Emory University School of Medicine	United States
Florida Gulf Coast University	United States
Florida International University	United States
Fred Hutch	United States
Fred Hutch Cancer Research Center	United States
Fred Hutchinson Cancer Research Center	United States
Fred Hutchinson Cancer Research Center University of Washington Dept. Genome Sciences	United States
Fred Hutchinson Cancer Research Center, Seattle, WA	United States
Geisel School of Medicine at Dartmouth	United States
Georgetown University	United States
Georgia Institute of Technology	United States
Georgia State University	United States
Georgia Tech	United States
Gilead Sciences Inc, Foster City, CA	United States
Gladstone Institute of Cardiovascular Disease	United States
Gladstone Institutes and UCSF	United States
Gladstone Institutes and University of California San Francisco	United States
H. Lee Moffitt Cancer Center & Research Institute	United States
Harvard	United States
Harvard Medical School	United States
Harvard Medical School, Department of Genetics, Boston MA, USA	United States
Harvard T.H. Chan School of Public Health	United States
Harvard T.H. Chan School of Public Health Dana-Farber Cancer Institute	United States
Harvard TH Chan School of Public Health	United States
Harvard University	United States
Harvard University, United States	United States
Harvey Mudd College	United States
Health Sciences Library System, University of Pittsburgh, 200 Scaife Hall, Pittsburgh, PA	United States
Houston Methodist Research Institute	United States
Howard Hughes Medical Institute at Childrens Hospital, Boston	United States
Human Longevity Inc.	United States
Human Longevity Inc., San Diego, CA, USA.	United States
Hunter College	United States
Icahn School of Medicine at Mount Sinai	United States
Illinois State University	United States
Illumina, San Diego, USA	United States
Indiana Univeristy	United States
Indiana University	United States
Institute for Systems Biology	United States
Institute for Systems Biology, United States	United States
Institute for Systems Genetics, NYU Langone Medical Center, New York City, NY 10016, USA	United States
ioGenetics LLC, Madison, WI	United States
Iowa State University	United States
J Craig Venter Institute	United States
Johns Hopkins Bloomberg School of Public Health	United States
Johns Hopkins University	United States
Johns Hopkins University Applied Physics Laboratory	United States
Johns Hopkins University School of Medicine	United States
Johns Hopkins University School of Medicine, United States	United States
Keck Graduate Institute	United States
Kenyon College	United States
Lawrence Berkeley Lab	United States
Lawrence Berkeley National Laboratory	United States
Lawrence Berkeley National Laboratory / Joint Genome Institute	United States
Lawrence Livermore National Laboratory	United States
Lincoln University	United States
Los Alamos National Lab	United States
Los Alamos National Laboratory	United States
Los Alamos National Laboratory, United States	United States
Louisiana State University	United States
Loyola University Chicago	United States
Marine Biological Laboratory	United States
Massachusetts General Hospital	United States
Massachusetts Institute of Technology	United States
